360	0		210.277	0.649044	-0.432255	0.00475563
360	0	210.277	0.649044	-0.432255	0.00475563
360	0	210.277	0.649044	-0.432255	0.00475563
296	0	205.659	0.652999	-0.42618	0.00486242
297	0	205.747	0.652641	-0.426728	0.00486035
298	0	206.359	0.652816	-0.426461	0.00484591
299	0	inf	1	1.55779e-320	2.99898e-321
300	0	205.119	0.650101	-0.430627	0.00487521
301	0	204.829	0.642606	-0.442223	0.00488211
302	0	209.103	0.658232	-0.418197	0.00478232
303	0	206.967	0.655512	-0.422338	0.0048317
304	0	206.878	0.655299	-0.422664	0.00483377
305	0	207.211	0.653307	-0.425708	0.00482601
306	0	205.245	0.653752	-0.425027	0.00487223
307	0	206.609	0.644639	-0.439065	0.00484007
308	0	209.654	0.648177	-0.433592	0.00476976
309	0	209.355	0.649611	-0.431382	0.00477658
310	0	209.164	0.64833	-0.433356	0.00478095
311	0	210.063	0.646851	-0.435639	0.00476047
312	0	209.495	0.648166	-0.433608	0.00477338
313	0	210.141	0.648489	-0.433111	0.00475871
314	0	209.28	0.64858	-0.43297	0.00477829
315	0	208.587	0.653186	-0.425893	0.00479416
316	0	202.57	0.651754	-0.428088	0.00493657
317	0	204.134	0.651116	-0.429067	0.00489874
318	0	208.894	0.651372	-0.428674	0.00478712
319	0	210.079	0.649637	-0.431342	0.00476013
320	0	211.633	0.652109	-0.427544	0.00472516
321	0	202.261	0.64394	-0.440149	0.00494411
322	0	209.893	0.649031	-0.432275	0.00476434
323	0	209.201	0.647943	-0.433952	0.00478009
324	0	207.376	0.648332	-0.433352	0.00482217
325	0	209.587	0.649221	-0.431983	0.00477128
326	0	208.574	0.647161	-0.43516	0.00479446
327	0	208.787	0.647953	-0.433938	0.00478958
328	0	200.682	0.639467	-0.447121	0.00498301
329	0	209.68	0.646135	-0.436746	0.00476917
330	0	209.025	0.645764	-0.437321	0.00478412
331	0	180.586	0.625651	-0.468963	0.00553752
332	0	311.395	0.679303	-0.386688	0.00321136
333	0	205.916	0.653988	-0.424666	0.00485635
334	0	210.302	0.651524	-0.428442	0.00475506
335	0	210.595	0.648921	-0.432444	0.00474845
336	0	210.264	0.649403	-0.431701	0.00475592
337	0	209.455	0.646875	-0.435602	0.00477429
338	0	211.223	0.64886	-0.432539	0.00473434
339	0	210.744	0.648856	-0.432545	0.00474509
340	0	209.28	0.647867	-0.43407	0.00477829
341	0	211.048	0.649816	-0.431067	0.00473827
342	0	209.31	0.651351	-0.428706	0.0047776
343	0	209.562	0.650636	-0.429805	0.00477186
344	0	209.282	0.652588	-0.42681	0.00477824
345	0	211.551	0.649802	-0.431088	0.00472698
346	0	210.396	0.64983	-0.431044	0.00475295
347	0	208.923	0.649616	-0.431375	0.00478645
348	0	210.241	0.649669	-0.431293	0.00475646
349	0	210.369	0.649224	-0.431977	0.00475356
350	0	205.243	0.658598	-0.417641	0.00487228
351	0	209.773	0.650226	-0.430436	0.00476706
352	0	195.507	0.64879	-0.432646	0.00511492
353	0	inf	inf	6.87352e+252	6.59973e-320
354	0	208.902	0.650226	-0.430436	0.00478693
355	0	209.672	0.655108	-0.422955	0.00476935
356	0	209.568	0.650074	-0.430669	0.00477172
357	0	210.307	0.64953	-0.431506	0.00475495
358	0	inf	1	1.55779e-320	2.99898e-321
359	0	210.359	0.649279	-0.431892	0.00475377
360	0	210.277	0.649044	-0.432255	0.00475563
361	0	209.025	0.650292	-0.430334	0.00478411
362	0	209.942	0.649219	-0.431985	0.00476323
363	0	inf	1	1.55779e-320	2.99898e-321
364	0	210.295	0.649017	-0.432297	0.00475523
365	0	210.354	0.660627	-0.414565	0.0047539
366	0	210.493	0.643201	-0.441298	0.00475076
367	0	210.625	0.644168	-0.439795	0.00474778
368	0	210.746	0.646159	-0.43671	0.00474506
369	0	209.637	0.643506	-0.440824	0.00477014
370	0	206.814	0.636964	-0.451042	0.00483526
371	0	210.944	0.643409	-0.440975	0.0047406
372	0	212.582	0.645942	-0.437046	0.00470408
373	0	197.07	0.673819	-0.394794	0.00507434
374	0	208.859	0.64564	-0.437513	0.00478792
375	0	210.907	0.644207	-0.439735	0.00474142
376	0	210.714	0.644411	-0.439418	0.00474576
377	0	209.797	0.645652	-0.437494	0.00476652
378	0	211.346	0.64434	-0.439528	0.00473158
379	0	208.747	0.642611	-0.442216	0.00479049
380	0	210.562	0.643738	-0.440463	0.00474919
381	0	209.421	0.642641	-0.442169	0.00477506
382	0	210.582	0.643388	-0.441007	0.00474874
383	0	210.627	0.643051	-0.441531	0.00474772
384	0	209.24	0.642713	-0.442057	0.00477919
385	0	210.314	0.644067	-0.439952	0.00475479
386	0	210.378	0.643064	-0.44151	0.00475335
387	0	210.719	0.643443	-0.440923	0.00474565
388	0	209.899	0.643291	-0.441159	0.00476419
389	0	210.576	0.64405	-0.439979	0.00474889
390	0	207.568	0.647395	-0.434798	0.0048177
391	0	210.221	0.643379	-0.441022	0.0047569
392	0	210.243	0.643997	-0.440061	0.00475641
393	0	211.855	0.642267	-0.442751	0.00472022
394	0	210.481	0.643803	-0.440362	0.00475101
395	0	210.925	0.643981	-0.440085	0.00474103
396	0	210.039	0.645126	-0.43831	0.00476102
397	0	210.314	0.644804	-0.438809	0.00475479
398	0	210.351	0.644252	-0.439665	0.00475397
399	0	210.552	0.644068	-0.439951	0.00474943
400	0	210.52	0.644994	-0.438514	0.00475015
401	0	210.026	0.644145	-0.439831	0.00476132
402	0	210.527	0.645309	-0.438027	0.00474998
403	0	211.187	0.643663	-0.44058	0.00473513
404	0	211.136	0.643674	-0.440563	0.00473628
405	0	211.133	0.64396	-0.440118	0.00473634
406	0	211.222	0.642568	-0.442282	0.00473435
407	0	211.888	0.643229	-0.441254	0.00471947
408	0	211.154	0.643025	-0.441572	0.00473589
409	0	210.933	0.642822	-0.441887	0.00474085
410	0	210.951	0.643131	-0.441407	0.00474044
411	0	211.046	0.644815	-0.438792	0.00473831
412	0	210.698	0.643421	-0.440956	0.00474612
413	0	210.834	0.643078	-0.441489	0.00474307
414	0	210.374	0.643159	-0.441364	0.00475344
415	0	210.094	0.642231	-0.442808	0.00475978
416	0	210.095	0.642129	-0.442966	0.00475975
417	0	210.949	0.641887	-0.443343	0.00474047
418	0	210.66	0.642664	-0.442134	0.004747
419	0	211.452	0.642865	-0.441821	0.00472921
420	0	211.066	0.642655	-0.442148	0.00473786
421	0	210.093	0.642793	-0.441933	0.0047598
422	0	210.639	0.642822	-0.441887	0.00474746
423	0	210.105	0.642727	-0.442036	0.00475952
424	0	211.292	0.639876	-0.44648	0.00473279
425	0	212.088	0.641907	-0.443312	0.00471503
426	0	210.712	0.642199	-0.442858	0.00474581
427	0	210.827	0.64324	-0.441238	0.00474323
428	0	211.521	0.643322	-0.441109	0.00472766
429	0	210.876	0.643234	-0.441246	0.00474212
430	0	210.551	0.642828	-0.441877	0.00474945
433	0	210.414	0.642442	-0.442479	0.00475253
434	0	210.199	0.6434	-0.440989	0.0047574
435	0	210.139	0.639729	-0.44671	0.00475876
436	0	210.341	0.640199	-0.445976	0.00475419
437	0	214.548	0.637759	-0.449794	0.00466097
438	0	204.115	0.637067	-0.45088	0.00489921
439	0	210.173	0.639763	-0.446657	0.00475799
440	0	194.382	0.630206	-0.461709	0.00514452
441	0	207.698	0.631607	-0.459488	0.00481469
448	0	208.614	0.645186	-0.438216	0.00479354
449	0	209.746	0.64449	-0.439296	0.00476768
450	0	208.904	0.644259	-0.439654	0.00478688
451	0	209.259	0.644664	-0.439026	0.00477876
452	0	inf	1	5.63235e-321	2.46539e-321
453	0	209.311	0.644243	-0.43968	0.00477759
454	0	209.481	0.643924	-0.440174	0.00477371
455	0	inf	1	1.55779e-320	2.99898e-321
456	0	inf	1	0	0
457	0	inf	1	0	0
458	0	inf	1	0	0
459	0	inf	1	0	0
460	0	inf	1	0	0
461	0	inf	1	0	0
462	0	inf	1	0	0
463	0	inf	1	0	0
464	0	inf	1	0	0
465	0	inf	1	0	0
466	0	inf	1	0	0
467	0	inf	1	0	0
468	0	inf	1	0	0
469	0	inf	1	0	0
470	0	inf	1	0	0
471	0	inf	1	0	0
472	0	inf	1	0	0
473	0	inf	1	0	0
474	0	inf	1	0	0
475	0	inf	1	0	0
476	0	inf	1	0	0
477	0	inf	1	0	0
478	0	inf	1	0	0
479	0	inf	1	0	0
480	0	inf	1	0	0
481	0	inf	1	0	0
482	0	inf	1	0	0
483	0	inf	1	0	0
484	0	inf	1	0	0
485	0	inf	1	0	0
486	0	inf	1	0	0
487	0	inf	1	0	0
488	0	inf	1	0	0
489	0	inf	1	0	0
490	0	inf	1	0	0
491	0	inf	1	0	0
492	0	inf	1	0	0
493	0	inf	1	0	0
494	0	inf	1	0	0
495	0	inf	1	0	0
496	0	inf	1	0	0
497	0	inf	1	0	0
498	0	inf	1	0	0
499	0	inf	1	0	0
360	0	210.277	0.649044	-0.432255	0.00475563
