3	14	114.91	11.8851	174.335
3	15	97.3136	0.0699168	97.6632
3	16	90.7257	1.70519	99.2517
3	17	251.884	203.787	1270.82
3	18	102.806	1.69714	111.292
3	19	94.1307	11.2569	150.415
3	20	99.0695	1.51002	106.62
3	21	86.1957	1.69926	94.692
3	22	105.239	3.79989	124.238
3	23	100.381	1.91548	109.959
3	24	105.76	1.71415	114.331
3	25	106.238	1.81357	115.306
3	26	109.957	1.77907	118.853
3	27	90.6217	1.54744	98.3589
3	28	131.371	2.17388	142.241
3	29	87.2321	1.55053	94.9847
3	30	75.5049	1.71294	84.0696
3	31	123.573	2.76547	137.401
0	0	151.778	1.05316	157.044
0	1	127.303	1.01415	132.374
0	2	139.206	1.02215	144.317
0	3	144.192	1.0314	149.349
0	4	150.628	1.03014	155.779
0	5	141.429	1.01415	146.5
0	6	126.118	1.06225	131.429
0	7	155.579	1.06611	160.91
0	8	151.65	1.03674	156.834
0	9	144.9	1.05606	150.181
0	10	155.505	0.995625	160.483
0	11	154.024	0.99759	159.012
0	12	169.81	1.02799	174.95
0	13	136.926	1.04253	142.138
0	14	158.403	1.07406	163.773
0	15	145.594	1.0877	151.032
0	16	167.371	1.13943	173.068
0	17	148.788	1.13965	154.486
0	18	202.189	1.04157	207.397
0	19	151.271	1.12325	156.888
0	20	158.312	1.16382	164.131
0	21	151.712	1.12672	157.346
0	22	152.414	1.14327	158.13
0	23	151.479	1.14932	157.226
0	24	233.631	0.655188	236.907
0	25	150.001	1.1467	155.734
0	26	144.462	0.91327	149.029
0	27	162.13	0.913053	166.695
0	28	173.779	4.30473	195.303
0	29	152.374	0.929815	157.023
0	30	147.129	0.918692	151.723
0	31	164.253	0.924365	168.875
1	0	73.8266	0.954371	78.5984
1	1	77.0232	0.977049	81.9085
1	2	71.3628	0.967201	76.1989
1	3	72.5636	1.00229	77.575
1	4	78.4652	0.975493	83.3427
1	5	89.3688	0.987346	94.3056
1	6	91.245	1.01546	96.3223
1	7	104.916	0.998625	109.909
1	8	97.4632	0.95576	102.242
1	9	102.925	0.952226	107.686
1	10	85.2935	0.962304	90.105
1	11	88.1566	0.961383	92.9635
1	12	88.3949	0.932028	93.0551
1	13	107.177	0.96348	111.994
1	14	83.0221	1.0282	88.1631
1	15	91.7034	0.976899	96.5879
1	16	102.869	0.908858	107.414
1	17	99.351	0.907436	103.888
1	18	98.362	0.917974	102.952
1	19	79.8368	0.925595	84.4647
1	20	86.6392	0.915259	91.2155
1	21	100.339	0.909897	104.889
1	22	95.8446	0.947308	100.581
1	23	92.3944	0.918318	96.986
1	24	94.8091	0.923352	99.4259
1	25	71.3372	0.902375	75.8491
1	26	95.6284	0.898481	100.121
1	27	73.3577	0.911606	77.9157
1	28	105.191	0.909054	109.737
1	29	96.8503	0.908436	101.393
1	30	114.777	0.914763	119.351
1	31	107.959	0.923117	112.574
2	0	70.6665	1.13703	76.3517
2	1	75.0842	1.43502	82.2593
2	2	94.1981	1.32765	100.836
2	3	95.7094	1.30881	102.253
2	4	93.2368	1.32843	99.879
2	5	115.585	1.9912	125.541
2	6	79.3885	5.99237	109.35
2	7	110.365	4.72171	133.973
2	8	121.161	0.00524148	121.187
2	9	86.5313	1.455	93.8063
2	10	85.0139	1.38424	91.9351
2	11	89.4454	4.16999	110.295
2	12	97.1257	7.21484	133.2
2	13	86.8798	1.42288	93.9942
2	14	105.131	1.47826	112.523
2	15	101.489	9.81801	150.579
2	16	94.0844	1.46817	101.425
2	17	90.6915	8.84095	134.896
2	18	153.401	3.84158	172.609
2	19	63.8958	1.35333	70.6624
2	20	107.087	14.4908	179.541
2	21	60.4209	2.23471	71.5944
2	22	84.5067	1.38501	91.4318
2	23	77.7373	1.54853	85.4799
2	24	69.9283	0.710326	73.4799
2	25	95.9256	1.50025	103.427
2	26	79.8684	1.56681	87.7024
2	27	87.4438	1.51286	95.0081
2	28	76.9601	1.49736	84.4469
2	29	86.2801	1.48077	93.6839
2	30	81.2683	2.21116	92.3242
2	31	92.2972	1.32617	98.9281
3	0	85.7625	2.80774	99.8012
3	1	104.167	1.81288	113.231
3	2	80.2114	1.56398	88.0313
3	3	96.2902	1.50741	103.827
3	4	75.8627	1.4148	82.9367
3	5	101.09	1.44584	108.319
3	6	91.1392	1.53286	98.8036
3	7	93.0138	1.63772	101.202
3	8	85.8622	1.52178	93.4711
3	9	94.1057	1.55563	101.884
3	10	94.9681	1.54949	102.716
3	11	68.3686	1.50311	75.8842
3	12	97.4591	0.163691	98.2776
3	13	108.734	1.46332	116.05
3	14	114.91	11.8851	174.335
3	15	97.3136	0.0699168	97.6632
3	16	90.7257	1.70519	99.2517
3	17	251.884	203.787	1270.82
3	18	102.806	1.69714	111.292
3	19	94.1307	11.2569	150.415
3	20	99.0695	1.51002	106.62
3	21	86.1957	1.69926	94.692
3	22	105.239	3.79989	124.238
3	23	100.381	1.91548	109.959
3	24	105.76	1.71415	114.331
3	25	106.238	1.81357	115.306
3	26	109.957	1.77907	118.853
3	27	90.6217	1.54744	98.3589
3	28	131.371	2.17388	142.241
3	29	87.2321	1.55053	94.9847
3	30	75.5049	1.71294	84.0696
3	31	123.573	2.76547	137.401
0	0	151.778	1.05316	157.044
0	1	127.303	1.01415	132.374
0	2	139.206	1.02215	144.317
0	3	144.192	1.0314	149.349
0	4	150.628	1.03014	155.779
0	5	141.429	1.01415	146.5
0	6	126.118	1.06225	131.429
0	7	155.579	1.06611	160.91
0	8	151.65	1.03674	156.834
0	9	144.9	1.05606	150.181
0	10	155.505	0.995625	160.483
0	11	154.024	0.99759	159.012
0	12	169.81	1.02799	174.95
0	13	136.926	1.04253	142.138
0	14	158.403	1.07406	163.773
0	15	145.594	1.0877	151.032
0	16	167.371	1.13943	173.068
0	17	148.788	1.13965	154.486
0	18	202.189	1.04157	207.397
0	19	151.271	1.12325	156.888
0	20	158.312	1.16382	164.131
0	21	151.712	1.12672	157.346
0	22	152.414	1.14327	158.13
0	23	151.479	1.14932	157.226
0	24	233.631	0.655188	236.907
0	25	150.001	1.1467	155.734
0	26	144.462	0.91327	149.029
0	27	162.13	0.913053	166.695
0	28	173.779	4.30473	195.303
0	29	152.374	0.929815	157.023
0	30	147.129	0.918692	151.723
0	31	164.253	0.924365	168.875
1	0	73.8266	0.954371	78.5984
1	1	77.0232	0.977049	81.9085
1	2	71.3628	0.967201	76.1989
1	3	72.5636	1.00229	77.575
1	4	78.4652	0.975493	83.3427
1	5	89.3688	0.987346	94.3056
1	6	91.245	1.01546	96.3223
1	7	104.916	0.998625	109.909
1	8	97.4632	0.95576	102.242
1	9	102.925	0.952226	107.686
1	10	85.2935	0.962304	90.105
1	11	88.1566	0.961383	92.9635
1	12	88.3949	0.932028	93.0551
1	13	107.177	0.96348	111.994
1	14	83.0221	1.0282	88.1631
1	15	91.7034	0.976899	96.5879
1	16	102.869	0.908858	107.414
1	17	99.351	0.907436	103.888
1	18	98.362	0.917974	102.952
1	19	79.8368	0.925595	84.4647
1	20	86.6392	0.915259	91.2155
1	21	100.339	0.909897	104.889
1	22	95.8446	0.947308	100.581
1	23	92.3944	0.918318	96.986
1	24	94.8091	0.923352	99.4259
1	25	71.3372	0.902375	75.8491
1	26	95.6284	0.898481	100.121
1	27	73.3577	0.911606	77.9157
1	28	105.191	0.909054	109.737
1	29	96.8503	0.908436	101.393
1	30	114.777	0.914763	119.351
1	31	107.959	0.923117	112.574
2	0	70.6665	1.13703	76.3517
2	1	76.0045	1.71332	84.5711
2	2	94.1981	1.32764	100.836
2	3	95.7094	1.30881	102.253
2	4	93.2368	1.32843	99.879
2	5	114.342	1.28985	120.791
2	6	69.9043	1.33001	76.5544
2	7	101.644	1.32252	108.257
2	8	92.3439	1.31649	98.9263
2	9	86.5313	1.455	93.8063
2	10	85.0139	1.38424	91.9351
2	11	86.0549	1.39569	93.0334
2	12	86.8349	1.33837	93.5267
2	13	86.8798	1.42288	93.9942
2	14	105.131	1.47825	112.523
2	15	91.7843	1.42878	98.9282
2	16	94.084	1.46788	101.423
2	17	80.2844	1.34271	86.998
2	18	146.433	1.36355	153.251
2	19	63.8958	1.35333	70.6624
2	20	107.087	14.4908	179.541
2	21	60.4209	2.2347	71.5944
2	22	84.5066	1.38504	91.4318
2	23	78.9376	2.22998	90.0875
2	24	68.0693	1.47945	75.4666
2	25	95.9256	1.50025	103.427
2	26	79.8684	1.56681	87.7024
2	27	87.4438	1.51286	95.0081
2	28	76.9601	1.49736	84.4469
2	29	86.2801	1.48077	93.6839
2	30	81.2683	2.21116	92.3242
2	31	92.2972	1.32617	98.9281
3	0	85.7625	2.80774	99.8012
3	1	102.988	1.92301	112.603
3	2	80.2114	1.56398	88.0313
3	3	96.2902	1.50741	103.827
3	4	77.2244	2.50581	89.7534
3	5	101.09	1.44584	108.319
3	6	91.1392	1.53286	98.8036
3	7	93.0138	1.63772	101.202
3	8	85.8622	1.52178	93.4711
3	9	94.1057	1.55563	101.884
3	10	94.9681	1.54949	102.716
3	11	68.3686	1.50311	75.8842
3	12	74.0813	1.48465	81.5046
3	13	108.734	1.46332	116.05
3	14	98.4311	1.70111	106.937
3	15	84.8104	1.48863	92.2535
3	16	90.7257	1.70519	99.2517
3	17	102.48	1.62555	110.608
3	18	102.806	1.6972	111.292
3	19	84.1564	1.49639	91.6384
3	20	99.0695	1.51002	106.62
3	21	86.1957	1.69926	94.692
3	22	103.236	2.16468	114.059
3	23	100.381	1.91548	109.959
3	24	105.76	1.71415	114.331
3	25	106.238	1.81357	115.306
3	26	109.957	1.77907	118.853
3	27	90.6217	1.54744	98.3589
3	28	131.371	2.17388	142.241
3	29	87.2321	1.55053	94.9847
3	30	74.4307	1.69324	82.8969
3	31	123.573	2.76547	137.401
